year,verbs
1984,[kills]]
1984,[]
1984,[]
1984,[]
1984,[]
1984,[watches]]
1984,"[asks, apprehends]]"
1984,[accepts]
1984,[]
1984,[urges]]
1984,[gets]
1984,"[opposes], confronts, enters, marries, explains]]"
1984,[tells]
1984,[hopes]]
1984,[brings]
1984,[]
1984,[knifes]]
1984,"[asks], follows]]"
1984,[finds]
1984,[]
1984,[takes]]
1984,[asks]]
1984,[asks]]
1984,[sees]]
1984,[]
1984,[]
1984,"[comes, gets]]"
1984,[meets]
1984,"[falls], meets]]"
1984,[tells]
1984,[tries]]
1984,[tries]]
1984,[meets]]
1984,"[meets, saves, befriends, decides, returns, starts]]"
1984,[tells]
1984,[]
1984,"[reaches, accepts, enters, decides, comes, finds, exposes, strikes, realizes, returns, starts, dies, views, gives]]"
1984,"[feels, marries]]"
1984,"[falls, credits, attends, blames]]"
1984,[introduces]
1984,"[attempts], breaks]]"
1984,[puts]
1984,[telegrams]]
1984,[]
1984,"[pronounces, catches]]"
1984,[begins]
1984,[yields]]
1984,[brings]
1984,[meets]]
1984,[]
1984,[]
1984,[understands]]
1984,[proposes]]
1984,"[learns], escapes, lives, attends, assures]]"
1984,[tries]
1984,[]
1984,[kills]]
1984,[escapes]]
1984,[]
1984,[grows]]
1984,"[persuades, refuses]]"
1984,[tries]
1984,[]
1984,[]
1984,[tells]]
1984,"[grows], loves]]"
1984,"[does, hopes]]"
1984,[decides]
1984,[]
1984,[]
1984,[]
1984,[dies]]
1984,[marries]
1984,[takes]]
1984,"[marries], meets]]"
1984,[realises]
1984,[]
1984,[sets]]
1984,[]
1984,[]
1984,[refuses]]
1984,[agrees]]
1984,[]
1984,[]
1985,[]
1985,[]
1985,[travels]]
1985,[attempts]]
1985,[]
1985,[]
1985,[marries]]
1985,[]
1985,"[meets], finds, proposes, manages, decides, gets, attempts]]"
1985,[meets]
1985,[]
1985,[]
1985,[]
1985,[destroys]]
1985,[blesses]]
1985,"[breaks, sees, goes, beats, invokes, runs]]"
1985,[tries]
1985,[]
1985,[notes]]
1985,[]
1985,[]
1985,"[gets], works]]"
1985,[stays]
1985,"[falls, decides, returns, marries]]"
1985,[prefers]
1985,[]
1985,"[suggests, decides, dies]]"
1985,"[spreads, suggests]]"
1985,[discloses]
1985,"[convinces, goes, comes, questions, arranges, gets, observes, starts, takes, says, develops, disagrees]]"
1985,[agrees]
1985,[]
1985,[feels]]
1985,[]
1985,"[reads, makes]]"
1985,[loves]
1985,[]
1985,[]
1985,[kills]]
1985,[accumulates]]
1985,[comes]]
1985,[]
1985,[]
1985,[]
1985,"[asks, comes]]"
1985,"[goes, complains]]"
1985,"[kills, comes, uses]]"
1985,[leaves]
1985,[]
1985,"[comes], breathes]]"
1985,[warns]
1985,[calls]]
1985,[goes]]
1985,"[resides], proceeds, summons, returns, retires, runs]]"
1985,[feels]
1985,[dies]]
1985,[]
1985,[]
1985,[]
1985,[wants]]
1985,[grows]
1985,[]
1985,[plans]]
1985,"[wants, marries, takes]]"
1985,[lives]
1985,[]
1985,[discovers]]
1985,[]
1985,[joins]]
1985,[]
1985,[sets]]
1985,[]
1985,[confesses]]
1985,"[goes], knows]]"
1985,[realises]
1985,[]
1985,[]
1985,[]
1985,[]
1985,[]
1985,[]
1985,"[sedates, reprimands]]"
1985,[tries]
1985,[]
1985,"[spots, carves]]"
1985,"[sedates, douses, announces, engages, fends, brings, enters, spots, rallies, plunges, gives, releases]]"
1985,"[grows, loves, cheats, realizes, marries, takes]]"
1985,"[protects, loves, changes, comes, takes]]"
1985,[protects]
1985,[cheats]]
1985,[]
1985,[]
1985,"[shoots], passes, asks, says, proves, shoots]]"
1985,"[kidnaps, beats, murders]]"
1985,"[plans, meets, brings, finds, fights, goes, defends, rushes, refuses]]"
1985,"[rejects, meets, sees, rushes, wants, gives]]"
1985,[tells]
1985,[asks]]
1985,"[asks], admits, chides, manages, refuses]]"
1985,[stands]
1985,[]
1985,[]
1985,[]
1985,[informs]]
1985,"[decides, comes]]"
1985,[treats]
1985,[]
1985,[]
1985,[]
1985,"[loves, comes, marries]]"
1985,"[protects, protects]]"
1985,"[kills, keeps]]"
1985,[agrees]
1985,[leaves]]
1985,[]
1985,[]
1985,[comes]]
1985,[]
1985,[knows]]
1985,[]
1985,[]
1985,[]
1985,[]
1985,[kills]]
1985,[comes]]
1985,[]
1985,"[helps], turns]]"
1985,[denies]
1985,"[returns, helps]]"
1985,[whips]
1985,[dies]]
1985,[moves]]
1985,[falls]]
1985,"[sells], asks]]"
1985,"[grows, works]]"
1985,[flees]
1985,[]
1985,[finds]]
1985,[sets]
1986,[]
1986,[]
1986,[loves]]
1986,[]
1986,"[goes, pays]]"
1986,[finds]
1986,"[saves], marries, writes]]"
1986,[works]
1986,"[finds, develops]]"
1986,"[offers, goes, secures]]"
1986,"[falls, manages]]"
1986,[tries]
1986,[convinces]]
1986,[]
1986,[fails]]
1986,[happens]
1986,[]
1986,[]
1986,[]
1986,[]
1986,"[invites, persuades, explains, dies]]"
1986,"[finds, returns, hides, discovers, hears]]"
1986,[pledge]
1986,"[vows, introduces, confronts, rushes, responds, discovers, chances, believes, does, strikes, invites, returns, helps, takes, burns, dons]]"
1986,"[begs, vows, confronts, dumps, manages]]"
1986,[lusts]
1986,"[appreciates, sees, convinces, takes]]"
1986,"[tells, accepts, goes]]"
1986,"[tells, comes]]"
1986,"[relents, comes, dares, chalks, abducts]]"
1986,[does]
1986,[returns]]
1986,[]
1986,[]
1986,[]
1986,[comes]]
1986,[]
1986,[kills]]
1986,[]
1986,[]
1986,[]
1986,[]
1986,[]
1986,[]
1986,[]
1986,[quarrel]]
1987,[]
1987,[]
1987,[]
1987,[]
1987,[meets]]
1987,[introduces]
1987,"[believes, returns]]"
1987,[feels]
1987,"[lives], goes]]"
1987,[rescues]
1987,[]
1987,[reveals]]
1987,[sews]]
1987,[sews]]
1987,[introduces]]
1987,[sets]]
1987,[attempts]]
1987,[]
1987,[returns]]
1987,[]
1987,"[kills], sets, sees, gets]]"
1987,[realises]
1987,"[reaches, questions, rushes, marries, gets, tells, stands, realises, leaves, misses, asks, starts]]"
1987,[grants]
1987,[loves]]
1987,"[forces], makes]]"
1987,[loves]
1987,[]
1987,[asks]]
1987,[realises]]
1987,[tells]]
1987,"[recognizes], wants, promises]]"
1987,[saves]
1987,[]
1987,"[recognizes, promises]]"
1987,[sees]
1987,[]
1987,[]
1987,[]
1987,"[escapes, vows]]"
1987,[travels]
1987,[]
1987,[dies]]
1987,"[opposes], feels]]"
1987,[wins]
1987,[]
1987,[]
1987,[]
1987,[]
1987,[]
1987,[challenges]]
1987,[puts]
1987,"[falls, slaps, thinks, takes]]"
1987,"[offers, wants, takes]]"
1987,"[makes, sets, takes]]"
1987,[joins]
1987,[]
1987,[chooses]]
1987,[chooses]]
1987,[wants]]
1987,[finds]]
1987,[hires]]
1987,[decides]]
1987,[]
1987,[defeats]]
1987,"[rescues, confronts, admits, enters, decides, receives, reminds]]"
1987,[tries]
1987,"[threatens, dies, activates]]"
1987,[tortures]
1987,[stops]]
1987,"[leaves], lives, questions, swears]]"
1987,[meets]
1987,"[meets, goes, learns, decides, transforms, stumbles, terminates]]"
1987,"[tries, keeps, sends]]"
1987,[falls]
1987,[denies]]
1987,[finds]
1987,[]
1987,"[meets, stops]]"
1987,[tells]
1987,[]
1987,[]
1987,"[confronts], informs]]"
1987,"[agrees, takes, shoots]]"
1987,"[succumbs, contests, watches]]"
1987,[joins]
1987,[watches]]
1987,"[commits], comes]]"
1987,[befriends]
1987,[]
1987,[]
1988,[]
1988,"[tries], asks, gets, gains]]"
1988,"[rescues, asks, takes]]"
1988,[rescues]
1988,[]
1988,[believes]]
1988,[rape]
1988,[agrees]]
1988,[knows]]
1988,[decides]
1988,"[reaches, sneaks, receives]]"
1988,[kills]
1988,[kills]]
1988,[]
1988,[moves]]
1988,[leaves]
1988,"[hires, learns]]"
1988,"[meets, falls, finds, leaves, sneaks]]"
1988,"[overpowers, takes, starts]]"
1988,"[tells, gets]]"
1988,"[goes, agrees, employs, asks]]"
1988,[kills]
1988,[]
1988,"[agrees, escapes, checks, meets, causes, returns, helps, gets]]"
1988,[kills]
1988,[]
1988,"[reaches], goes]]"
1988,"[kills, dies, gets]]"
1988,[wants]
1988,"[averts, goes, loves]]"
1988,"[rescues, meets, surrenders, tracks, intercepts]]"
1988,"[tells, meets, deals]]"
1988,[tells]
1988,"[kills, stops, gets, tracks]]"
1988,"[allows, kidnaps, kills, comes, conspires, regains, gets]]"
1988,"[tells, goes]]"
1988,[introduces]
1988,[]
1988,[sees]]
1988,[]
1988,[]
1988,[]
1988,[]
1988,"[joins], regresses, starts]]"
1988,"[goes, replaces, marries, gets]]"
1988,[hunts]
1988,[]
1988,[develops]]
1988,[]
1988,[hunts]]
1988,[]
1988,[]
1988,[kills]]
1988,[]
1988,[sends]]
1988,[]
1988,"[returns, intervenes, refuses]]"
1988,"[attends, refuses]]"
1988,"[confronts, discovers]]"
1988,[wants]
1988,"[strikes], gets]]"
1988,[finds]
1988,[]
1988,[]
1988,[discovers]]
1988,[manages]]
1988,[]
1988,[]
1988,"[suspects], suspects]]"
1988,[comes]
1988,[blames]]
1988,[loses]]
1988,[leaves]]
1988,[]
1988,[]
1988,"[goes, uses, informs]]"
1988,[renders]
1988,[]
1988,"[shuns], decides, informs]]"
1988,[trusts]
1988,"[plans, creeps, asks, directs, informs]]"
1988,"[brings, asks, comes, informs]]"
1988,[tries]
1988,[]
1988,[]
1988,"[meets, reaches, attacks, forces, stabs, says, gains]]"
1988,"[kills, receives, refuses, unlocks, says]]"
1988,"[decides, asks, decides, turns]]"
1988,"[accepts, shuns, asks, promises, runs]]"
1988,[walks]
1988,[reaches]]
1988,[confronts]]
1988,[confronts]]
1988,[]
1988,[confronts]]
1988,"[meets], locates]]"
1988,[tells]
1988,[]
1988,[]
1988,[]
1988,[adopts]]
1988,[]
1988,[]
1988,[]
1989,"[comes, runs]]"
1989,[permits]
1989,[gains]]
1989,[]
1989,[comes]]
1989,[demands]]
1989,"[tries, waits, asks]]"
1989,[observes]
1989,"[urges], refuses, gets]]"
1989,[returns]
1989,"[plans], says]]"
1989,"[plans, meets, belongs, plans, rushes, gets]]"
1989,[arrives]
1989,"[shows, calls, decides, proposes, loves, appears, pretend]]"
1989,"[meets, meets, invites]]"
1989,[realises]
1989,[dies]]
1989,[]
1989,[decides]]
1989,[]
1989,[]
1989,[gets]]
1989,[takes]
1989,[wants]]
1989,[]
1989,[]
1989,[]
1989,[betrays]]
1989,[]
1989,[wants]]
1989,"[betrays], likes]]"
1989,[marries]
1989,[]
1989,[refuses]]
1989,[]
1989,[]
1989,[attempts]]
1989,"[returns, says]]"
1989,[dismisses]
1989,"[persuades], persuades, lets, accuses]]"
1989,[arrives]
1989,"[realises, works, confronts, refuses, takes]]"
1989,"[begs, goes, witnesses]]"
1989,[resolves]
1989,[]
1989,"[owns, locks, knows]]"
1989,[kills]
1989,[meets]]
1989,"[wins, recovers, lures]]"
1989,[tells]
1989,[appears]]
1989,"[appears], contemplates]]"
1989,"[picks, slips]]"
1989,"[feels, dies, shoots]]"
1989,[agrees]
1989,[]
1989,[]
1989,[]
1989,[]
1989,[]
1989,[]
1989,[shows]]
1989,[refuses]]
1989,[]
1989,"[finds, uses]]"
1989,[joins]
1989,[]
1989,[]
1989,[continues]]
1989,"[befriends], changes, resents, sends]]"
1989,"[leaves, lives, proposes, gives]]"
1989,[finds]
1989,"[finds], vows]]"
1989,[agrees]
1989,[]
1989,[]
1989,[]
1989,[meets]]
1989,[grows]]
1989,"[returns], arrives, shows, decides, dissuades]]"
1989,"[resolves, seeks]]"
1989,[kidnaps]
1989,[]
1989,"[crosses], conspires, retires, shoots]]"
1989,"[tries, learns, follows, awakens, gets, seeks]]"
1989,[plays]
1989,[]
1990,[]
1990,[sees]]
1990,"[escapes, tries, goes, decides]]"
1990,[obtains]
1990,[gets]]
1990,[]
1990,[]
1990,[]
1990,[]
1990,"[wants, helps]]"
1990,[comes]
1990,[kills]]
1990,[]
1990,[permits]]
1990,[]
1990,[finds]]
1990,"[ensures], sets, returns, takes, avenges, hears]]"
1990,[suffers]
1990,[]
1990,"[escapes, falls, leads, uses, surrenders, shoots]]"
1990,[kills]
1990,[]
1990,[backwards]]
1990,[]
1990,[arrests]]
1990,[believes]
1990,"[falls, resembles, threatens, surrenders, suspects]]"
1990,[escapes]
1990,[kills]]
1990,[smirks]]
1990,[decides]]
1990,[respects]]
1990,[]
1990,['s]]
1990,[finds]]
1990,[agrees]]
1990,[]
1990,[finds]]
1990,"[bears], sleeps, introduces, attacks, appears, staggers, abducts]]"
1990,[kills]
1990,"[finds], finds, makes, taunts, bites]]"
1990,[grows]
1990,"[finds, beheads, enters, spots, reveals, threatens]]"
1990,"[confronts, reassures]]"
1990,[stabs]
1990,[manages]]
1990,[]
1990,[]
1990,[]
1990,"[agrees, hires, insults, runs, disowns]]"
1990,[tells]
1990,"[recovers, meets, finds, sneaks, causes, returns, disowns]]"
1990,[wins]
1990,[banishes]]
1990,[discovers]
1990,[believes]]
1990,[]
1990,[falls]]
1990,[brings]]
1990,[]
1990,"[tells, thanks, begs, asks, belittles, appoints, criticizes]]"
1990,[begins]
1990,"[returns, Pinky, complies]]"
1990,[causes]
1990,"[follows], appoints]]"
1990,"[decides, forces, asks, overhears]]"
1990,[arrives]
1990,"[makes, realizes, gets]]"
1990,"[kills, threatens]]"
1990,"[kills, persists, resists, collects]]"
1990,[kills]
1990,[begins]]
1990,[]
1990,[learns]]
1990,[agrees]
1990,[]
1990,[]
1990,"[joins], outdoes]]"
1990,[asks]
1990,[]
1990,[]
1990,[]
1990,"[confronts], finds, accepts, continues]]"
1990,[spends]
1990,[]
1990,[informs]]
1990,[informs]]
1990,[asks]]
1990,[asks]]
1990,[learns]]
1990,[likes]]
1990,[]
1990,[]
1990,[kills]]
1990,[plays]]
1990,[arrives]]
1990,"[warns], regrets, renames]]"
1990,"[falls, asks, tracks]]"
1990,[warns]
1990,[]
1990,[helps]]
1990,[]
1990,[]
1990,"[decides], breaks, snatches, gets]]"
1990,[tries]
1990,[joins]]
1990,[dies]]
1990,[]
1990,[]
1990,[falls]]
1990,[]
1990,[attempts]]
1990,[fetches]
1990,[]
1990,"[suffers, dies]]"
1990,[finds]
1990,"[moves], moves, forgives]]"
1990,[buys]
1990,[]
1990,[]
1990,[]
1990,[kills]]
1990,[]
1990,[]
1990,[]
1990,[]
1990,[]
1990,[]
1990,[makes]]
1990,[lives]]
1990,[returns]]
1990,[]
1990,"[befriends], overpowers, sees]]"
1991,[puts]
1991,[]
1991,[]
1991,"[points], offers, wakes, loses]]"
1991,[tells]
1991,"[kills, realises, finds, averts, goes, uses]]"
1991,[overcomes]
1991,"[kills], raises, blames, seeks]]"
1991,[instructs]
1991,"[creates, inflicts]]"
1991,"[falls, discusses]]"
1991,[escapes]
1991,"[asks, slaps]]"
1991,"[replies, shows, lives, manages, returns, narrates]]"
1991,"[tries, informs]]"
1991,"[asks, says]]"
1991,[solves]
1991,"[asks], confesses, says]]"
1991,"[finds, decides, lets, says]]"
1991,[asks]
1991,[]
1991,[says]]
1991,"[comes], approaches]]"
1991,[passes]
1991,[makes]]
1991,[]
1991,"[disowns], loves]]"
1991,[brings]
1991,[]
1991,[refuses]]
1991,[]
1991,"[meets], loves]]"
1991,"[desires, learns, disapproves]]"
1991,[tells]
1991,[]
1991,[befriends]]
1991,[returns]]
1991,[]
1991,[]
1991,"[realizes, discovers, gets]]"
1991,[suffers]
1991,[seeks]]
1991,[]
1991,[attempts]]
1991,[decides]]
1991,[]
1991,[]
1991,"[comes, gets]]"
1991,[follows]
1991,[]
1991,"[fortunes], sees, wants, dislikes, 's, gets]]"
1991,[tells]
1991,[]
1991,"[prepares, asks]]"
1991,[wins]
1991,[]
1991,[plays]]
1991,[plays]]
1991,[arranges]]
1991,[]
1991,[lives]]
1991,[]
1991,[explains]]
1991,[]
1991,[]
1991,"[finds], extorts, sets, renames, tracks, reminds]]"
1991,[escapes]
1991,[]
1991,"[arrests], arranges]]"
1991,[decides]
1991,[wants]]
1991,[gives]]
1991,[gets]
1991,[]
1991,"[leaves, goes, loves, decides, reveals, lies, hops, returns, approaches, understands]]"
1991,[visits]
1991,[dies]]
1991,[runs]]
1991,[likes]]
1991,[]
1991,[]
1991,"[takes], returns]]"
1991,[confronts]
1991,[]
1991,[confronts]]
1991,[enacts]]
1991,"[kills, captures, breaks, decides, accomplishes, remains, disturbs, asks, conflicts, executes, stabs, informs]]"
1991,[considers]
1991,[]
1991,[does]]
1991,[gets]]
1991,"[learns, plays, plans, decides, ropes, takes]]"
1991,[ignores]
1991,"[kills, eliminates, meets, goes, decides, apologizes, demands]]"
1991,[vents]
1991,[]
1991,"[kills], tries, calms, decides, surrenders]]"
1991,[tells]
1991,[]
1991,[wants]]
1991,[sends]]
1991,[]
1991,[tortures]]
1991,[allows]]
1991,[loses]]
1991,[understands]]
1991,[allows]]
1991,[]
1991,[tells]]
1991,[goes]]
1991,[]
1991,[informs]]
1991,"[tells, discovers]]"
1991,"[asks, starts, keeps]]"
1991,[jumps]
1991,"[tells], meets, asks, comes]]"
1991,[agrees]
1991,[tooks]]
1991,"[comes], looks, admits, unites, loves, comes, takes]]"
1991,"[tells, asks, discovers]]"
1991,[meets]
1991,"[reaches, wants, wishes, pushes]]"
1991,[kills]
1991,"[kills], reveals]]"
1991,[reaches]
1991,"[advises], stabs]]"
1991,"[agrees, calls]]"
1991,[meets]
1991,[]
1991,"[tells, mortgages, agrees, drops, meets, decides, manages, advises]]"
1991,[recognises]
1991,[grabs]]
1991,[grows]]
1991,[]
1991,[]
1991,[]
1991,[gets]]
1991,[]
1991,[dies]]
1991,"[molests, inhabits, feels, prefers, meets, blurts, values, comes, gets, falls, keeps, says, promises]]"
1991,[grows]
1991,[marries]]
1991,[feels]
1991,[finds]]
1991,[]
1991,[]
1991,[]
1991,[saves]]
1991,[]
1991,[]
1991,"[informs], loves, returns, informs, sends]]"
1991,"[calls, calls]]"
1991,[meets]
1991,[]
1991,[realises]]
1992,[]
1992,[]
1992,[]
1992,[]
1992,[revolts]]
1992,[]
1992,[]
1992,[signs]]
1992,[]
1992,[joins]]
1992,[arrests]]
1992,[wants]]
1992,"[comes], wants]]"
1992,"[manages, isolates]]"
1992,[believes]
1992,"[meets, saves, convinces, drinks, defends]]"
1992,[grows]
1992,"[marries], shows, comes, threatens, surprises]]"
1992,[works]
1992,[comes]]
1992,[]
1992,"[notices, arrives, meets, leaves, sees, decides, learns, comes, starts, discovers, surprises]]"
1992,[tells]
1992,[leaves]]
1992,"[relents, shows, manages, proposes, loses, helps, steals, starts, steps, pushes, surprises]]"
1992,"[tells, forces, pushes]]"
1992,[finds]
1992,[]
1992,"[agrees, succeeds, convinces, comes, marry, tells, asks, mentions, forces, realizes, starts, abducts]]"
1992,[declines]
1992,[convinces]]
1992,[]
1992,[tells]]
1992,"[tries], rescues, befriends]]"
1992,"[hits, protects, rescues, brings, goes]]"
1992,"[escapes, signs, sets, manages]]"
1992,"[protects, appears]]"
1992,[hires]
1992,[]
1992,[meets]]
1992,[]
1992,"[comes], encourages, buys]]"
1992,[tells]
1992,[gets]]
1992,[]
1992,[finds]]
1992,"[pays], loves, takes]]"
1992,"[betrayed, finds, hires, asks]]"
1992,[welcomes]
1992,[]
1992,[]
1992,"[comes, praises]]"
1992,"[passes, takes]]"
1992,[goes]
1992,"[finds], refuses]]"
1992,"[appeals, hesitates]]"
1992,[attempts]
1992,[returns]]
1992,[]
1992,[]
1992,[]
1992,[starts]]
1992,"[lives, swears, wants]]"
1992,[asks]
1992,[]
1992,[wants]]
1992,[asks]]
1992,[wants]]
1992,[comes]]
1992,[]
1992,[heads]]
1992,"[finds, asks]]"
1992,"[leaves, ignores, leaves, recollects, finds, breaks, fights, participates, asks]]"
1992,[tells]
1992,"[intervenes], confronts, asks]]"
1992,[tells]
1992,[returns]]
1992,[joins]]
1992,[begins]
1992,[]
1992,"[consoles], points]]"
1992,[approaches]
1992,[berates]]
1992,"[offers, tries, reaches, ensues, transforms, laughs, refuses, approaches, throws, tells, realises, asks, returns]]"
1992,"[berates, tries, agrees, approaches, bests, gets]]"
1992,"[berates, approaches, attempts]]"
1992,"[combs, discovers]]"
1992,[finds]
1992,[]
1992,[]
1992,[]
1992,[comes]]
1992,[]
1992,"[thinks], sees, comes, gets]]"
1992,"[tells, blackmails, forgives, refuses, gets]]"
1992,"[panics, blackmails]]"
1992,"[tells, blackmails]]"
1992,"[tells, tells, confronts, calls, goes, makes, takes]]"
1992,[puts]
1992,[finds]]
1992,[]
1992,[]
1992,[]
1992,[]
1992,[catches]]
1992,"[comes, assures]]"
1992,"[finds, stumbles]]"
1992,"[shows, recognises, fires, accepts, takes, blames]]"
1992,"[tells, takes, blames]]"
1992,[ends]
1992,[]
1992,"[tells], sees, intervenes, takes, dies, gets]]"
1992,"[tells, lives, discovers, blames]]"
1992,[recognises]
1992,[]
1992,[]
1992,"[meets], escapes, agrees, meets, asks, receives]]"
1992,[grows]
1992,[]
1992,[]
1992,[appears]]
1992,[kills]
1992,"[finds, scans, holds, demands]]"
1992,[checks]
1992,[brings]]
1992,[]
1992,[]
1992,[]
1992,[]
1992,[]
1992,[finds]]
1992,[meets]]
1992,[turns]]
1992,"[decides, tells, observes, agrees, fires, slays, instructs, asks, advises, helps, says, informs]]"
1992,[wins]
1992,[consoles]]
1992,[]
1992,[]
1992,"[appears], shows]]"
1992,"[addresses, joins, agrees, vows, meets, falls, advises, fades]]"
1992,"[announces, hypnotises, goes, rebuffs, threatens, assures, mulls, informs, gives]]"
1992,[injures]
1992,"[tells], falls, comes]]"
1992,"[protects, comes, loses, starts]]"
1992,[brings]
1992,[takes]]
1992,[]
1992,"[locks], tries, risks, marries, wishes, gets]]"
1992,"[kills, catches, lets]]"
1992,[escapes]
1992,[]
1992,[]
1992,[]
1992,[]
1992,[lets]]
1992,[meets]]
1992,[enlists]]
1992,"[asks, loses, happens, recruits, chooses]]"
1992,"[creeps, gives]]"
1992,[warns]
1992,[says]]
1992,[kills]]
1992,[attacks]]
1992,[]
1992,[]
1992,[recruits]]
1992,[]
1992,[]
1992,[says]]
1992,[comes]]
1992,[sets]]
1992,[finishes]]
1992,[foils]]
1992,"[escapes, enters]]"
1992,"[calls, questions]]"
1992,[tries]
1992,[finishes]]
1992,[tries]]
1992,[]
1992,[negotiates]]
1992,"[accepts, rapes]]"
1992,[kills]
1992,[prefers]]
1992,[]
1992,[]
1992,[]
1992,[distributes]]
1992,[]
1992,"[comes, wants]]"
1992,[finds]
1992,[entraps]]
1992,[makes]
1992,[lives]]
1992,[]
1993,[works]]
1993,[lives]]
1993,[]
1993,[]
1993,"[leaves, gets]]"
1993,"[meets, runs]]"
1993,[realises]
1993,[leaves]]
1993,[buys]]
1993,[asks]]
1993,[]
1993,[]
1993,[]
1993,[ends]]
1993,"[remarries, gives]]"
1993,[passes]
1993,"[remembers], tells, disregards, comes, takes]]"
1993,[arrives]
1993,"[recognizes], intercepts]]"
1993,[recognizes]
1993,[]
1993,[completes]]
1993,[]
1993,"[impales, goes, decides, reveals, spares, cozies, puts, begins, calls, sees, asks, forces, pretends, starts, dies]]"
1993,"[meets, finds, forces]]"
1993,"[tells, discovers]]"
1993,[learns]
1993,[]
1993,[makes]]
1993,[]
1993,[takes]]
1993,[]
1993,[]
1993,[]
1993,[helps]]
1993,[stays]
1993,[meets]]
1993,[]
1993,[finds]]
1993,[]
1993,"[saves, finds, asks, comes, catches, stabs, takes]]"
1993,"[begins, escapes, confronts, whispers, receives, refuses, stabs, disappears, turns]]"
1993,[tries]
1993,[]
1993,[realises]]
1993,[gets]]
1993,[]
1993,[]
1993,[tries]]
1993,[]
1993,[]
1993,[comes]]
1993,[leaves]
1993,[]
1993,[]
1993,[]
1993,[informs]]
1993,[refuses]]
1993,[]
1993,[befriends]]
1993,[]
1993,[comes]]
1993,[hires]
1993,"[wants], sees, loves, asks, angers, defends, punishes]]"
1993,[approves]
